lat,lon,time,pitch,roll,yaw,pitch_rate,roll_rate,yaw_rate,kd_gain,kp_gain,ki_gain,ground_speed,altitude,heading,pitch_setpoint,roll_setpoint,heading_setpoint,throttle_setpoint,flap_setpoint,altitude_setpoint,int_pitch_setpoint,int_roll_setpoint,int_yaw_setpoint,lastCommandSent,errorCodes,cameraStatus,waypointIndex,editing_gain,gpsStatus,batteryLevel,waypointCount,airspeed
43.5292683331, -80.57831333367213, 214818.09375, 29.584522247314453, -33.302589416503906, 113.47384643554688, 0.22015108168125153, -0.14855331182479858, -0.28046390414237976, 15.0, 2.0, 0.0, 16.91111183166504, 76.625, 101, 0, -90, 19, -87, 0, 0, 630, -2640, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5292683331, -80.57831333367213, 214818.09375, 29.72106170654297, -41.28193283081055, 107.73702239990234, 0.17485275864601135, -0.4120766222476959, -0.38577497005462646, 15.0, 2.0, 0.0, 16.91111183166504, 76.625, 101, 0, -90, 19, -87, 0, 0, 808, -2652, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 1)
43.5292683331, -80.57831333367213, 214818.09375, 28.747161865234375, -47.691917419433594, 101.25049591064453, 0.41949334740638733, 0.22824890911579132, -0.3265365958213806, 15.0, 2.0, 0.0, 16.91111183166504, 76.625, 101, 0, -93, 19, -87, 0, 0, 930, -2721, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5292683331, -80.57831333367213, 214818.09375, 26.67965316772461, -50.50392150878906, 94.08133697509766, 0.21943512558937073, -0.003912271931767464, -0.5455517172813416, 15.0, 2.0, 0.0, 16.91111183166504, 76.625, 101, 0, -94, 19, -87, 0, 0, 992, -2754, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 51)
43.5292683331, -80.57831333367213, 214818.09375, 22.74917221069336, -53.85939407348633, 86.03423309326172, 0.39311960339546204, -0.05479719489812851, -0.5432943105697632, 15.0, 2.0, 0.0, 16.91111183166504, 78.6875, 101, 0, -99, 19, -87, 0, 0, 1070, -2905, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 51)
43.5292683331, -80.57831333367213, 214818.09375, 17.830150604248047, -54.86872100830078, 80.0436019897461, 0.2973538339138031, -0.29344576597213745, -0.5914217829704285, 15.0, 2.0, 0.0, 16.91111183166504, 78.6875, 101, 0, -1016, 19, -87, 0, 0, 1094, -29742, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5292683331, -80.57831333367213, 214818.09375, 11.670702934265137, -58.35453796386719, 75.63733673095703, 0.1824168562889099, 0.23286353051662445, -0.5123211145401001, 15.0, 2.0, 0.0, 16.91111183166504, 78.6875, 101, 348, -1018, 19, -89, 0, 0, 19018, -29802, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5292683331, -80.57831333367213, 214818.09375, 7.0500640869140625, -53.59025573730469, 72.08574676513672, 0.254708468914032, 0.5033894181251526, -0.4918782114982605, 15.0, 2.0, 0.0, 16.91111183166504, 78.6875, 101, 348, -1021, 19, -88, 0, 0, 18908, -29884, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 51)
43.5292683331, -80.57831333367213, 214818.09375, 3.3995728492736816, -45.402095794677734, 67.6068115234375, 0.3803386688232422, 0.4168432652950287, -0.44531095027923584, 15.0, 2.0, 0.0, 16.91111183166504, 78.375, 101, 0, -1023, 19, -88, 0, 0, 874, -29944, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 51)
43.5292683331, -80.57831333367213, 214818.09375, 2.269408702850342, -36.21792984008789, 62.19755554199219, 0.32699835300445557, 0.7788082957267761, -0.4081503450870514, 15.0, 2.0, 0.0, 16.91111183166504, 78.375, 101, -350, -1022, 19, -87, 0, 0, -17202, -29908, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 31)
43.5292683331, -80.57831333367213, 214818.09375, 4.769794940948486, -24.977310180664062, 57.23177719116211, 0.43413978815078735, 0.5530353784561157, -0.2243943065404892, 15.0, 2.0, 0.0, 16.91111183166504, 78.375, 101, 0, -1023, 19, -87, 0, 0, 448, -29938, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5292683331, -80.57831333367213, 214818.09375, 7.600691318511963, -16.162023544311523, 54.72203826904297, 0.31679072976112366, 0.5393014550209045, 0.025528067722916603, 15.0, 2.0, 0.0, 16.91111183166504, 78.375, 101, 0, -1018, 19, -85, 0, 0, 360, -29808, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5294549998, -80.57788000040358, 214821.296875, 9.471687316894531, -8.888675689697266, 55.55974197387695, 0.13799376785755157, 0.26730644702911377, 0.15754662454128265, 15.0, 2.0, 0.0, 11.16944408416748, 75.5, 19, 1, -95, 14, -85, 0, 0, 234, -2785, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5294749998, -80.57787500040334, 214821.5, 10.371699333190918, -5.980844974517822, 57.62018966674805, 0.13362915813922882, 0.1706516444683075, 0.19677193462848663, 15.0, 2.0, 0.0, 11.347222328186035, 75.5, 12, 1, -95, 14, -85, 0, 0, 202, -2785, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5295083331, -80.57787166707034, 214821.796875, 10.728612899780273, -3.012349843978882, 60.1267204284668, 0.01323169469833374, -0.004907364957034588, 0.15043233335018158, 15.0, 2.0, 0.0, 11.475000381469727, 75.5, 8, 1, -95, 14, -85, 0, 0, 160, -2785, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5295316665, -80.57787000040383, 214822.0, 10.928299903869629, -0.6389570236206055, 61.793975830078125, 0.025931403040885925, 0.17591796815395355, 0.08565884828567505, 15.0, 2.0, 0.0, 11.716666221618652, 75.5, 5, 1, -95, 15, -85, 0, 0, 92, -2797, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 50)
43.5295666665, -80.5778683337372, 214822.296875, 11.312999725341797, 3.400256633758545, 62.84199142456055, 0.16900482773780823, 0.1771424114704132, 0.11617285013198853, 15.0, 2.0, 0.0, 12.116666793823242, 73.5, 3, 1, -97, 15, -85, 0, 0, 122, -2839, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5295916665, -80.57786666707058, 214822.5, 12.364547729492188, 7.662483215332031, 64.60005187988281, 0.25438469648361206, 0.05931582674384117, 0.18551991879940033, 15.0, 2.0, 0.0, 12.297222137451172, 73.5, 2, 1, -95, 15, -85, 0, 0, 206, -2785, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5296149998, -80.57786666707058, 214822.703125, 13.453972816467285, 11.046634674072266, 67.8335952758789, 0.15434254705905914, 0.2021479308605194, 0.2505451440811157, 15.0, 2.0, 0.0, 12.402777671813965, 73.5, 2, 1, -95, 16, -85, 0, 0, 302, -2788, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 50)
43.5296516665, -80.57786500040287, 214823.0, 13.91055965423584, 16.304615020751953, 72.14688110351562, 0.00011289678514003754, 0.4655401110649109, 0.22754903137683868, 15.0, 2.0, 0.0, 12.436111450195312, 73.5, 2, 1, -95, 16, -85, 0, 0, 400, -2788, 0, 2103, 2064, 0, 156, 2, 25, 60, 0, 0)
43.5296883331, -80.57786000040262, 214823.296875, 12.155557632446289, 25.463605880737305, 84.71208190917969, 0.06737982481718063, 0.23358497023582458, 0.36358821392059326, 15.0, 2.0, 0.0, 12.697221755981445, 73.8125, 4, 1, -95, 17, -85, 0, 0, 590, -2788, 0, 2103, 2064, 0, 156, 2, 25, 60, 0, 50)
43.5297399998, -80.57784333373517, 214823.59375, 9.008021354675293, 29.55607795715332, 93.78600311279297, 0.09751534461975098, 0.3955393135547638, 0.46937721967697144, 15.0, 2.0, 0.0, 13.477777481079102, 73.8125, 11, 1, -95, 18, -85, 0, 0, 650, -2794, 0, 2103, 2064, 0, 156, 2, 25, 60, 0, 0)
43.5297949998, -80.57781666705074, 214824.09375, 3.6687159538269043, 28.11135482788086, 117.17797088623047, 0.44309863448143005, -0.6527152061462402, 0.5641941428184509, 15.0, 2.0, 0.0, 15.147222518920898, 73.8125, 20, -353, -73, 18, -85, 0, 0, -17560, -2162, 0, 2103, 2064, 0, 156, 2, 25, 60, 0, 1)
43.5298216664, -80.5777883337117, 214824.296875, 7.331720352172852, 18.593875885009766, 128.998046875, 0.45959147810935974, -0.8275595307350159, 0.7121933698654175, 15.0, 2.0, 0.0, 15.547222137451172, 72.9375, 24, -353, -68, 18, -85, 0, 0, -17738, -1993, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 1)
43.5298866664, -80.57774000037801, 214824.796875, 11.870882034301758, -2.243180751800537, 144.63314819335938, -0.059174101799726486, -0.830868661403656, -0.05522255226969719, 15.0, 2.0, 0.0, 16.136110305786133, 72.9375, 34, 350, -72, 18, -85, 0, 0, 17995, -2117, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5299066664, -80.5777133337096, 214825.0, 12.223106384277344, -14.24127197265625, 141.43714904785156, 0.014039687812328339, -1.0323982238769531, -0.43610909581184387, 15.0, 2.0, 0.0, 15.908333778381348, 72.9375, 40, 2, -72, 18, -85, 0, 0, 431, -2117, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 51)
43.5299366664, -80.57767166704143, 214825.296875, 11.308196067810059, -32.28142166137695, 134.0816650390625, 0.31160134077072144, -1.2541171312332153, -0.5210791230201721, 15.0, 2.0, 0.0, 15.899999618530273, 72.875, 43, 2, -85, 17, -85, 0, 0, 766, -2489, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 51)
43.5299549997, -80.57764500035361, 214825.5, 8.315579414367676, -38.268611907958984, 127.34114837646484, 0.2523902356624603, -0.04171024635434151, -0.4603000283241272, 15.0, 2.0, 0.0, 15.791666984558105, 72.875, 46, 1, -95, 16, -85, 0, 0, 852, -2791, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 1)
43.5299849997, -80.57760666701506, 214825.796875, 5.164657115936279, -39.66044998168945, 121.9166259765625, 0.1808656007051468, -0.2142341285943985, -0.28983190655708313, 15.0, 2.0, 0.0, 15.216666221618652, 72.875, 45, 1, -95, 16, -85, 0, 0, 832, -2794, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 39)
43.5300383335, -80.57755000034813, 214826.40625, 1.821441650390625, -36.4363899230957, 111.81953430175781, 0.013296909630298615, 0.25279590487480164, -0.2890326976776123, 15.0, 2.0, 0.0, 13.26388931274414, 73.6875, 40, 0, -95, 14, -85, 0, 0, 734, -2785, 0, 2103, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5301616669, -80.57749000039136, 214827.59375, -5.188258171081543, -32.66122055053711, 78.83641815185547, 0.32488298416137695, -0.02671796828508377, -0.21669325232505798, 15.0, 2.0, 0.0, 11.408333778381348, 73.25, 18, 0, -98, 15, -85, 0, 0, 676, -2884, 0, 2104, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5301866669, -80.57748833332396, 214827.796875, -4.302059650421143, -30.442399978637695, 72.60794830322266, 0.1457178294658661, 0.11669276654720306, -0.30068308115005493, 15.0, 2.0, 0.0, 11.655555725097656, 73.25, 10, 0, -99, 17, -86, 0, 0, 616, -2923, 0, 2104, 2064, 0, 156, 2, 26, 60, 0, 1)
43.5302200002, -80.57748833372462, 214828.09375, -2.7390353679656982, -25.83707046508789, 65.17344665527344, 0.34238025546073914, 0.17853371798992157, -0.26027005910873413, 15.0, 2.0, 0.0, 11.677778244018555, 73.25, 6, 0, -99, 17, -85, 0, 0, 510, -2899, 0, 2104, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5302316669, -80.57748833372462, 214828.203125, 0.020779142156243324, -21.06717300415039, 55.454734802246094, 0.33842921257019043, 0.1500074416399002, -0.23926140367984772, 15.0, 2.0, 0.0, 11.688888549804688, 72.1875, 4, 0, -99, 19, -85, 0, 0, 424, -2908, 0, 2104, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5302750002, -80.5775000003477, 214828.59375, 2.621173143386841, -17.496795654296875, 48.95656204223633, 0.29070988297462463, 0.21382024884223938, -0.1844242960214615, 15.0, 2.0, 0.0, 11.527777671813965, 72.1875, 2, 0, -1017, 23, -85, 0, 0, 370, -29781, 0, 2104, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5303133335, -80.5775200003484, 214829.0, 5.212268829345703, -1.9820953607559204, 44.603477478027344, 0.10131540149450302, 0.6486552357673645, -0.07295555621385574, 15.0, 2.0, 0.0, 11.016666412353516, 72.1875, 343, 350, -1017, 29, -85, 0, 0, 17945, -29763, 0, 2104, 2064, 0, 156, 2, 26, 60, 0, 50)
43.5303550002, -80.57755500034789, 214829.5, 7.923290729522705, 12.620266914367676, 47.32830810546875, 0.024196064099669456, 0.23552851378917694, 0.11271224915981293, 15.0, 2.0, 0.0, 10.541666984558105, 71.5, 330, 350, -95, 40, -86, 0, 0, 18205, -2785, 0, 2104, 2064, 0, 156, 2, 26, 60, 0, 0)
43.5303966669, -80.57759500035317, 214829.90625, 5.802282810211182, 14.630467414855957, 51.20634841918945, 0.015866853296756744, -0.037739597260951996, 0.24845996499061584, 15.0, 2.0, 0.0, 10.26388931274414, 71.5, 324, 352, -95, 53, -85, 0, 0, 18306, -2803, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 1)
43.5304116669, -80.57761000034807, 214830.203125, 3.6086063385009766, 15.37540340423584, 53.20737075805664, -0.23877927660942078, 0.01165870763361454, 0.1531953364610672, 15.0, 2.0, 0.0, 10.041666984558105, 71.4375, 323, 350, -90, 59, -85, 0, 0, 18265, -2640, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5304250002, -80.57762333368446, 214830.40625, 1.5522050857543945, 14.617694854736328, 56.108585357666016, -0.1039060726761818, 0.1656349152326584, 0.22554942965507507, 15.0, 2.0, 0.0, 9.86388874053955, 71.4375, 323, 350, -94, 67, -85, 0, 0, 18225, -2775, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 3)
43.5304400002, -80.57764500035361, 214830.59375, -0.033276256173849106, 14.725358009338379, 60.117061614990234, 0.09626861661672592, -0.1714915782213211, 0.32612723112106323, 15.0, 2.0, 0.0, 9.600000381469727, 71.4375, 323, 350, -94, 73, -85, 0, 0, 18239, -2769, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5304600002, -80.57765833368951, 214830.90625, -1.0354353189468384, 13.700033187866211, 62.99247360229492, 0.048016492277383804, -0.09830661118030548, 0.21258249878883362, 15.0, 2.0, 0.0, 9.547222137451172, 71.4375, 324, 350, -91, 77, -85, 0, 0, 18229, -2664, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5304750002, -80.57767166704143, 214831.09375, -2.152435302734375, 13.360236167907715, 64.50616455078125, -0.025468550622463226, -0.04564877599477768, 0.08840988576412201, 15.0, 2.0, 0.0, 9.66944408416748, 71.4375, 326, 350, -95, 85, -85, 0, 0, 18191, -2800, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 50)
43.5304900002, -80.57769000037564, 214831.296875, -3.1671040058135986, 14.419771194458008, 66.15446472167969, 0.08972383290529251, 0.08010783046483994, 0.1285339891910553, 15.0, 2.0, 0.0, 9.708333015441895, 70.625, 329, 350, -95, 89, -85, 0, 0, 18251, -2794, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 1)
43.5305133335, -80.57770166704321, 214831.59375, -4.462093830108643, 13.958020210266113, 69.70991516113281, -0.04687179625034332, 0.032732728868722916, 0.11724713444709778, 15.0, 2.0, 0.0, 9.655555725097656, 70.625, 331, 351, -95, 84, -85, 0, 0, 18234, -2791, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5305283335, -80.57771166704285, 214831.796875, -5.612954616546631, 13.766214370727539, 73.2164535522461, -0.06287623196840286, 0.256850928068161, 0.20836105942726135, 15.0, 2.0, 0.0, 9.75, 70.625, 335, 351, -95, 77, -85, 0, 0, 18242, -2788, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5305700002, -80.57773500037814, 214832.296875, -6.34336519241333, 13.274343490600586, 78.43019104003906, -0.0004713423550128937, 0.11357072740793228, 0.27226847410202026, 15.0, 2.0, 0.0, 9.847222328186035, 70.3125, 338, 1, -95, 67, -85, 0, 0, 344, -2791, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 2)
43.5305866669, -80.57774333371101, 214832.5, -5.111569881439209, 13.686033248901367, 80.24085998535156, 0.1731867492198944, 0.04978778585791588, 0.2013540267944336, 15.0, 2.0, 0.0, 9.891666412353516, 70.3125, 341, 1, -95, 63, -85, 0, 0, 356, -2791, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 1)
43.5306116669, -80.57775333371416, 214832.796875, -3.899024724960327, 14.159955024719238, 82.12079620361328, 0.1555166393518448, 0.15718679130077362, 0.1991669237613678, 15.0, 2.0, 0.0, 9.936111450195312, 70.3125, 344, 350, -95, 60, -85, 0, 0, 18245, -2785, 0, 2105, 2064, 0, 156, 1, 25, 60, 0, 0)
43.5306300002, -80.57776000038042, 214833.0, -4.107461452484131, 14.915711402893066, 84.71617126464844, 0.00754375196993351, 0.1106170266866684, 0.24348720908164978, 15.0, 2.0, 0.0, 10.072221755981445, 70.3125, 346, 350, -90, 55, -85, 0, 0, 18251, -2655, 0, 2105, 2064, 0, 156, 1, 25, 60, 0, 0)
43.5306483335, -80.5777633337139, 214833.203125, -4.964112758636475, 13.2907133102417, 88.05538177490234, 0.07999090105295181, -0.015503663569688797, 0.3592984974384308, 15.0, 2.0, 0.0, 10.255555152893066, 70.0, 351, 2, -89, 52, -85, 0, 0, 371, -2624, 0, 2105, 2064, 0, 156, 1, 25, 60, 0, 0)
43.5306766669, -80.57776833370917, 214833.5, -5.62561559677124, 11.766542434692383, 91.89653015136719, 0.10711287707090378, -0.03163010999560356, 0.29628002643585205, 15.0, 2.0, 0.0, 10.725000381469727, 70.0, 354, 2, -88, 49, -85, 0, 0, 341, -2600, 0, 2105, 2064, 0, 156, 1, 25, 60, 0, 0)
43.5307166669, -80.57776833370917, 214833.90625, -5.3805108070373535, 5.145914554595947, 96.90205383300781, 0.23539091646671295, -0.15575481951236725, 0.23605269193649292, 15.0, 2.0, 0.0, 11.81944465637207, 70.0, 357, 0, -88, 43, -85, 0, 0, 146, -2576, 0, 2105, 2064, 0, 156, 1, 25, 60, 0, 0)
43.5307383335, -80.57776666704255, 214834.09375, -3.4502344131469727, 2.7019102573394775, 99.97171020507812, 0.19870935380458832, -0.1305714100599289, 0.2966078817844391, 15.0, 2.0, 0.0, 12.058333396911621, 70.0, 357, 1, -87, 40, -84, 0, 0, 124, -2561, 0, 2105, 2064, 0, 156, 1, 25, 60, 0, 0)
43.5307716669, -80.57776000038042, 214834.40625, -1.8963323831558228, 0.1425848752260208, 103.6294937133789, 0.06838677823543549, -0.06211324781179428, 0.24323657155036926, 15.0, 2.0, 0.0, 12.649999618530273, 68.0625, 9, 1, -89, 37, -84, 0, 0, 84, -2606, 0, 2105, 2064, 0, 156, 1, 25, 60, 0, 1)
43.5307716669, -80.57776000038042, 214834.40625, -0.7688758373260498, -1.9461641311645508, 106.3844985961914, -0.006791555322706699, -0.03916459530591965, 0.10073123127222061, 15.0, 2.0, 0.0, 12.649999618530273, 68.0625, 9, 1, -90, 36, -84, 0, 0, 112, -2646, 0, 2105, 2064, 0, 156, 1, 25, 60, 0, 0)
43.5308400001, -80.57773166704186, 214834.796875, 0.11928623169660568, -3.241349697113037, 107.23432922363281, 0.08217404782772064, -0.10137778520584106, 0.061928048729896545, 15.0, 2.0, 0.0, 14.480555534362793, 68.0625, 16, 351, -89, 30, -84, 0, 0, 18032, -2606, 0, 2105, 2064, 0, 156, 1, 25, 60, 0, 0)
43.5308700002, -80.57771666704211, 214835.09375, 0.49912703037261963, -5.650387763977051, 107.02568054199219, 0.09989047795534134, -0.4476962089538574, 0.07008875906467438, 15.0, 2.0, 0.0, 14.625, 68.0625, 18, 351, -87, 27, -84, 0, 0, 18086, -2573, 0, 2105, 2064, 0, 156, 1, 25, 60, 0, 0)
43.5309000002, -80.57770166704321, 214835.296875, 0.008467726409435272, -11.032011032104492, 108.09918212890625, 0.04945623129606247, -0.5207152366638184, 0.19636310636997223, 15.0, 2.0, 0.0, 15.008333206176758, 65.3125, 20, 2, -87, 24, -84, 0, 0, 351, -2546, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5309266668, -80.57769000037564, 214835.5, -0.455954909324646, -17.15149688720703, 110.01769256591797, -0.1277126520872116, -0.24331000447273254, 0.13607783615589142, 15.0, 2.0, 0.0, 15.127778053283691, 65.3125, 21, 2, -86, 22, -84, 0, 0, 478, -2540, 0, 2105, 2064, 0, 156, 1, 24, 60, 0, 50)
43.5309633335, -80.57767166704143, 214835.796875, -0.6799603700637817, -21.346033096313477, 111.47037506103516, 0.13127170503139496, -0.3484514355659485, 0.07187795639038086, 15.0, 2.0, 0.0, 15.413888931274414, 65.3125, 22, 2, -87, 20, -84, 0, 0, 560, -2546, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5310250002, -80.57763333368736, 214836.296875, -1.9388056993484497, -29.775381088256836, 111.32343292236328, 0.1302507072687149, -0.19220948219299316, -0.06444740295410156, 15.0, 2.0, 0.0, 14.722222328186035, 64.625, 21, 2, -92, 16, -84, 0, 0, 717, -2697, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5310500002, -80.57761833368458, 214836.5, -2.74472975730896, -28.845800399780273, 109.63316345214844, 0.021223390474915504, 0.10579020529985428, -0.18039517104625702, 15.0, 2.0, 0.0, 14.494444847106934, 64.625, 21, 1, -95, 15, -84, 0, 0, 640, -2791, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5310733335, -80.57760333368181, 214836.703125, -2.5832371711730957, -27.14531135559082, 107.39220428466797, 0.18763507902622223, 0.06994009763002396, -0.06664963066577911, 15.0, 2.0, 0.0, 14.191666603088379, 64.625, 21, 350, -91, 13, -84, 0, 0, 18495, -2685, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5310966668, -80.57759166701969, 214836.90625, -2.5081403255462646, -27.36277198791504, 105.95653533935547, -0.030489183962345123, -0.028060996904969215, -0.1494656354188919, 15.0, 2.0, 0.0, 13.88611125946045, 64.625, 20, 0, -95, 12, -84, 0, 0, 582, -2788, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 1)
43.5310966668, -80.57759166701969, 214836.90625, -1.493852972984314, -26.704654693603516, 103.76122283935547, 0.15072935819625854, -0.0028007514774799347, -0.15959759056568146, 15.0, 2.0, 0.0, 13.88611125946045, 64.25, 20, 0, -93, 12, -86, 0, 0, 564, -2724, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5310966668, -80.57759166701969, 214836.90625, -0.40169352293014526, -28.130369186401367, 101.6357192993164, 0.14303864538669586, -0.19166627526283264, -0.09111230075359344, 15.0, 2.0, 0.0, 13.88611125946045, 64.25, 20, 1, -91, 12, -88, 0, 0, 626, -2685, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5310966668, -80.57759166701969, 214836.90625, 0.573292076587677, -29.028581619262695, 100.38695526123047, 0.16002090275287628, -0.019324149936437607, -0.048159003257751465, 15.0, 2.0, 0.0, 13.88611125946045, 64.25, 20, 0, -91, 12, -88, 0, 0, 614, -2691, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 1)
43.5310966668, -80.57759166701969, 214836.90625, 1.4172080755233765, -29.349870681762695, 98.89913177490234, 0.005531013011932373, -0.039957404136657715, -0.19451770186424255, 15.0, 2.0, 0.0, 13.88611125946045, 64.25, 20, 0, -91, 12, -88, 0, 0, 618, -2691, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5312433335, -80.5775283336814, 214838.09375, 1.3300459384918213, -36.098541259765625, 96.43709564208984, 0.12980419397354126, -0.7283605337142944, -0.2320537120103836, 15.0, 2.0, 0.0, 13.30555534362793, 64.25, 9, 1, -91, 8, -88, 0, 0, 794, -2676, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5312833335, -80.5775250003479, 214838.40625, 0.9729951620101929, -40.87897491455078, 95.06385803222656, 0.03537707030773163, -0.276691734790802, -0.19967205822467804, 15.0, 2.0, 0.0, 13.627778053283691, 64.25, 7, 2, -89, 8, -88, 0, 0, 914, -2615, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 2)
43.5312966669, -80.57752333368165, 214838.5, 0.17640697956085205, -43.8706169128418, 93.82234954833984, -0.03595230355858803, -0.13246947526931763, -0.23350293934345245, 15.0, 2.0, 0.0, 13.766666412353516, 64.25, 6, 1, -93, 7, -88, 0, 0, 944, -2745, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5313350002, -80.5775200003484, 214838.796875, -1.4948437213897705, -44.12995529174805, 90.30424499511719, 0.06496986001729965, -0.03449108451604843, -0.38282230496406555, 15.0, 2.0, 0.0, 13.647222518920898, 64.25, 1, 0, -96, 7, -89, 0, 0, 916, -2815, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5313700002, -80.5775250003479, 214839.09375, -3.6370656490325928, -42.151275634765625, 85.0137710571289, 0.005842026323080063, -0.07144327461719513, -0.4943751096725464, 15.0, 2.0, 0.0, 13.163888931274414, 65.75, 0, 1, -98, 7, -90, 0, 0, 894, -2896, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5313933335, -80.57753000034815, 214839.296875, -6.3247389793396, -38.72126770019531, 78.79170227050781, 0.13839605450630188, 0.19161474704742432, -0.6240231394767761, 15.0, 2.0, 0.0, 13.108333587646484, 65.5, 0, 1, -1017, 7, -92, 0, 0, 836, -29763, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5314116668, -80.5775400003491, 214839.5, -8.79517650604248, -35.185123443603516, 72.71354675292969, -0.07750064879655838, 0.2838396430015564, -0.3644471764564514, 15.0, 2.0, 0.0, 12.441666603088379, 65.5, 346, 350, -1018, 7, -92, 0, 0, 18625, -29784, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5314366668, -80.57755833368088, 214839.796875, -9.400548934936523, -29.47332000732422, 69.17451477050781, 0.25681060552597046, 0.4158131182193756, -0.16123923659324646, 15.0, 2.0, 0.0, 11.972222328186035, 65.5, 341, 350, -1018, 7, -92, 0, 0, 18535, -29787, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 50)
43.5314533335, -80.57757166701728, 214840.0, -9.40738582611084, -21.338842391967773, 67.31903076171875, 0.19898414611816406, 0.4057968258857727, -0.02463420480489731, 15.0, 2.0, 0.0, 11.727777481079102, 65.5, 337, 349, -1018, 7, -92, 0, 0, 18335, -29784, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5314700002, -80.57760000034857, 214840.296875, -8.35794734954834, -12.599292755126953, 66.31169128417969, -0.05380561947822571, 0.9499077796936035, -0.04659977927803993, 15.0, 2.0, 0.0, 10.783333778381348, 66.8125, 333, 350, -97, 8, -92, 0, 0, 18191, -2866, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
43.5314816668, -80.57761833368458, 214840.5, -7.861303329467773, -6.3132781982421875, 65.72486877441406, -0.1791762262582779, 0.2835760712623596, -0.011564936488866806, 15.0, 2.0, 0.0, 10.827777862548828, 66.8125, 331, 350, -95, 8, -93, 0, 0, 18057, -2800, 0, 2105, 2064, 0, 156, 1, 26, 60, 0, 0)
